time,humidity,density,windSin,windCos,windGust,windGust2,windGust3,windSpeed,windSpeed2,windSpeed3,power
4/08/2018 22:30,0.44,1.2326544119684615,-0.13917310096006588,0.9902680687415703,19.35,374.42250000000007,7245.075375000001,9.31,86.6761,806.9544910000001,77.44166667
4/08/2018 23:30,0.43,1.2288606010273737,-0.24192189559966787,0.9702957262759965,17.81,317.19609999999994,5649.262540999999,9.69,93.89609999999999,909.8532089999999,75.1
5/08/2018 00:30,0.43,1.2240183849455961,-0.35836794954530077,0.9335804264972015,16.93,286.62489999999997,4852.559557,10.2,104.03999999999999,1061.2079999999999,73.20833333
5/08/2018 01:30,0.47,1.2189884074919333,-0.5299192642332058,0.8480480961564254,17.05,290.70250000000004,4956.477625,10.44,108.99359999999999,1137.8931839999998,78.3
5/08/2018 02:30,0.56,1.2179731177838977,-0.6819983600624983,0.7313537016191707,17.25,297.5625,5132.953125,10.78,116.20839999999998,1252.7265519999999,78.85833333
5/08/2018 03:30,0.64,1.2206759000827265,-0.7880107536067218,0.6156614753256585,17.1,292.41,5000.211000000001,11.23,126.11290000000001,1416.2478670000003,79.25833333
5/08/2018 04:30,0.65,1.2227624915615778,-0.8386705679454243,0.5446390350150266,16.57,274.5649,4549.540393,11.32,128.1424,1450.5719680000002,84.71666667
5/08/2018 05:30,0.64,1.226951289194452,-0.8829475928589271,0.4694715627858904,16.46,270.9316,4459.534136000001,11.08,122.7664,1360.251712,85.06666667
5/08/2018 06:30,0.61,1.2307485212180673,-0.9135454576426008,0.40673664307580054,16.27,264.7129,4306.878882999999,10.36,107.32959999999999,1111.934656,88.475
5/08/2018 07:30,0.57,1.2339993950356243,-0.9135454576426008,0.40673664307580054,15.4,237.16000000000003,3652.264,9.2,84.63999999999999,778.6879999999999,92.775
5/08/2018 08:30,0.56,1.2381207965541217,-0.898794046299167,0.4383711467890774,14.57,212.28490000000002,3092.9909930000003,7.95,63.2025,502.459875,95.50833333
5/08/2018 09:30,0.61,1.2415680701624043,-0.8746197071393961,0.4848096202463365,14.07,197.9649,2785.366143,7.38,54.4644,401.947272,98.96666667
5/08/2018 10:30,0.71,1.2462083368418222,-0.8746197071393961,0.4848096202463365,13.89,192.93210000000002,2679.8268690000004,7.85,61.622499999999995,483.73662499999995,92.675
5/08/2018 11:30,0.82,1.2522362901057373,-0.8829475928589271,0.4694715627858904,13.95,194.6025,2714.7048749999994,8.33,69.3889,578.009537,96.11666667
5/08/2018 12:30,0.88,1.2562619117703828,-0.8746197071393961,0.4848096202463365,14.11,199.0921,2809.1895309999995,8.39,70.39210000000001,590.5897190000002,90.125
5/08/2018 13:30,0.89,1.257021984272677,-0.8910065241883679,0.45399049973954664,14.27,203.63289999999998,2905.8414829999997,8.57,73.4449,629.4227930000001,87.59166667
5/08/2018 14:30,0.89,1.2572609445600647,-0.898794046299167,0.4383711467890774,14.44,208.5136,3010.9363839999996,8.74,76.3876,667.6276240000001,85.35
5/08/2018 15:30,0.89,1.2578476345827747,-0.9063077870366499,0.4226182617406996,14.5,210.25,3048.625,8.6,73.96,636.0559999999999,88.44166667
5/08/2018 16:30,0.89,1.2587540479523542,-0.9135454576426008,0.40673664307580054,14.49,209.9601,3042.321849,8.41,70.7281,594.8233210000001,91.08333333
5/08/2018 17:30,0.89,1.259480233157713,-0.9205048534524405,0.3907311284892735,14.1,198.81,2803.221,8.32,69.22240000000001,575.930368,87.51666667
5/08/2018 18:30,0.9,1.2608993978444376,-0.9396926207859085,0.34202014332566816,13.78,189.8884,2616.6621519999994,8.14,66.2596,539.3531440000002,86.66666667
5/08/2018 19:30,0.91,1.2631465608739134,-0.9612616959383188,0.2756373558169994,13.94,194.3236,2708.8709839999997,8.06,64.96360000000001,523.6066160000001,85.00833333
5/08/2018 20:30,0.91,1.2639406234779982,-0.9743700647852352,0.22495105434386492,14.16,200.50560000000002,2839.1592960000003,8.07,65.12490000000001,525.557943,87.05
5/08/2018 21:30,0.91,1.2640842463373976,-0.9510565162951536,0.30901699437494723,14.47,209.38090000000003,3029.7416230000003,8.05,64.80250000000001,521.6601250000001,78.95
5/08/2018 22:30,0.92,1.264874589947333,-0.9876883405951378,0.15643446504023067,14.89,221.71210000000002,3301.2931690000005,8.56,73.2736,627.222016,74.99166667
5/08/2018 23:30,0.9,1.2640230862889659,-0.9993908270190957,-0.03489949670250165,15.24,232.2576,3539.605824,8.91,79.38810000000001,707.347971,85.25833333
6/08/2018 00:30,0.87,1.2617839348072515,-0.898794046299167,0.4383711467890774,15.48,239.6304,3709.4785920000004,8.87,78.67689999999999,697.8641029999998,74.275
6/08/2018 01:30,0.84,1.257677908543433,-0.9945218953682734,-0.10452846326765336,15.68,245.86239999999998,3855.1224319999997,9.11,82.9921,756.0580309999999,93.55833333
6/08/2018 02:30,0.8,1.2523581894242015,-0.8571673007021121,-0.5150380749100545,15.76,248.3776,3914.4309759999996,9.39,88.17210000000001,827.9360190000001,99.5
6/08/2018 03:30,0.76,1.2479922473188803,-0.9993908270190958,0.03489949670250128,15.66,245.2356,3840.3894960000002,9.49,90.0601,854.6703490000001,99.84166667
6/08/2018 04:30,0.73,1.24527431311391,-0.9993908270190957,-0.03489949670250165,15.4,237.16000000000003,3652.264,9.37,87.79689999999998,822.6569529999998,97.8
6/08/2018 05:30,0.74,1.2480559127658812,-0.9961946980917455,-0.08715574274765825,14.89,221.71210000000002,3301.2931690000005,9.05,81.90250000000002,741.2176250000002,98.11666667
6/08/2018 06:30,0.78,1.2524421948270772,-0.913545457642601,-0.4067366430758001,14.27,203.63289999999998,2905.8414829999997,8.48,71.91040000000001,609.800192,83.99166667
6/08/2018 07:30,0.82,1.2548773918727287,-0.9945218953682734,-0.10452846326765336,13.64,186.04960000000003,2537.7165440000003,7.49,56.100100000000005,420.18974900000006,92.05
6/08/2018 08:30,0.87,1.258594242747111,-0.9205048534524405,0.3907311284892735,13.09,171.3481,2242.946629,6.37,40.5769,258.474853,73.825
6/08/2018 09:30,0.91,1.2614228757187798,-0.9902680687415704,-0.13917310096006494,12.96,167.96160000000003,2176.782336,5.99,35.880100000000006,214.92179900000002,79.28333333
6/08/2018 10:30,0.92,1.2634953497355463,-0.9998476951563913,-0.017452406437283498,13.27,176.0929,2336.752783,6.16,37.9456,233.744896,94.81666667
6/08/2018 11:30,0.93,1.2661861716607987,-0.9986295347545738,0.052335956242943946,13.51,182.52009999999999,2465.846551,6.39,40.8321,260.91711899999996,90.38333333
6/08/2018 12:30,0.93,1.2683969850156844,-0.9986295347545738,0.052335956242943946,13.45,180.90249999999997,2433.1386249999996,6.67,44.4889,296.74096299999997,95.10833333
6/08/2018 13:30,0.92,1.2688414868616165,-0.9993908270190957,-0.03489949670250165,13.22,174.7684,2310.4382480000004,6.85,46.92249999999999,321.41912499999995,91.5
6/08/2018 14:30,0.92,1.2693352166168304,-0.9925461516413221,-0.12186934340514717,12.89,166.15210000000002,2141.700569,6.8,46.239999999999995,314.43199999999996,76.25
6/08/2018 15:30,0.92,1.2700692550381876,-0.9925461516413221,-0.12186934340514717,12.5,156.25,1953.125,6.58,43.2964,284.890312,76.91666667
6/08/2018 16:30,0.92,1.2704574537126312,-0.9993908270190958,0.03489949670250128,12.05,145.20250000000001,1749.6901250000003,6.27,39.31289999999999,246.49188299999994,68.10833333
6/08/2018 17:30,0.92,1.2711988183994323,-0.9848077530122081,0.17364817766692997,11.61,134.79209999999998,1564.9362809999998,5.99,35.880100000000006,214.92179900000002,67.575
6/08/2018 18:30,0.92,1.2725321366109137,-0.9563047559630353,-0.2923717047227371,11.16,124.54560000000001,1389.9288960000001,5.61,31.472100000000005,176.55848100000003,54.86666667
6/08/2018 19:30,0.93,1.2740549115563635,-0.9902680687415704,0.13917310096006547,10.65,113.42250000000001,1207.9496250000002,5.26,27.667599999999997,145.53157599999997,44.18333333
6/08/2018 20:30,0.92,1.2732586543769968,-0.8571673007021123,0.5150380749100542,10.19,103.83609999999999,1058.089859,5.23,27.352900000000005,143.05566700000003,36.53333333
6/08/2018 21:30,0.93,1.2726283872238986,-0.992546151641322,0.12186934340514768,9.91,98.2081,973.2422710000001,5.12,26.2144,134.21772800000002,40.98333333
6/08/2018 22:30,0.94,1.2724963938075866,-0.9743700647852352,0.22495105434386492,9.79,95.84409999999998,938.3137389999997,5.04,25.401600000000002,128.024064,29.66666667
6/08/2018 23:30,0.95,1.2700640064828561,-0.9612616959383188,0.2756373558169994,9.63,92.73690000000002,893.0563470000002,5.26,27.667599999999997,145.53157599999997,30.725
7/08/2018 00:30,0.93,1.2666490338818104,-0.9563047559630354,0.2923717047227367,9.48,89.8704,851.9713920000002,5.56,30.913599999999995,171.87961599999997,31.73333333
7/08/2018 01:30,0.89,1.261042053972669,-0.9612616959383188,0.2756373558169994,9.48,89.8704,851.9713920000002,6.15,37.822500000000005,232.60837500000005,40.14166667
7/08/2018 02:30,0.83,1.253685201965215,-0.9659258262890682,0.25881904510252113,9.59,91.96809999999999,881.974079,6.74,45.427600000000005,306.182024,61.075
7/08/2018 03:30,0.77,1.246952671823093,-0.9659258262890682,0.25881904510252113,9.85,97.0225,955.671625,7.18,51.5524,370.14623199999994,73.91666667
7/08/2018 04:30,0.74,1.2415827781396809,-0.9563047559630354,0.2923717047227367,10.29,105.88409999999999,1089.5473889999998,7.56,57.1536,432.0812159999999,86.89166667
7/08/2018 05:30,0.76,1.2448347522020928,-0.9396926207859085,0.34202014332566816,10.64,113.20960000000001,1204.5501440000003,7.59,57.6081,437.245479,97.35833333
7/08/2018 06:30,0.78,1.249859380094902,-0.9135454576426008,0.40673664307580054,11.03,121.66089999999998,1341.9197269999997,7.27,52.85289999999999,384.24058299999996,92.01666667
7/08/2018 07:30,0.78,1.2501160969516958,-0.8910065241883679,0.45399049973954664,11.7,136.89,1601.6129999999996,6.92,47.8864,331.37388799999997,79.425
7/08/2018 08:30,0.8,1.2525044602409439,-0.8746197071393961,0.4848096202463365,12.4,153.76000000000002,1906.6240000000003,6.7,44.89,300.76300000000003,69.625
7/08/2018 09:30,0.82,1.254245371169387,-0.8746197071393961,0.4848096202463365,13.03,169.78089999999997,2212.2451269999997,6.83,46.6489,318.611987,74.10833333
7/08/2018 10:30,0.83,1.2551171691195808,-0.8829475928589271,0.4694715627858904,13.64,186.04960000000003,2537.7165440000003,7.2,51.84,373.24800000000005,84.35833333
7/08/2018 11:30,0.84,1.256677673444437,-0.8660254037844386,0.5000000000000001,13.83,191.2689,2645.248887,7.05,49.7025,350.402625,91.46666667
7/08/2018 12:30,0.84,1.2575947389067013,-0.8746197071393961,0.4848096202463365,13.86,192.09959999999998,2662.5004559999998,6.81,46.376099999999994,315.82124099999993,85.00833333
7/08/2018 13:30,0.85,1.2570094754807435,-0.8829475928589271,0.4694715627858904,14.16,200.50560000000002,2839.1592960000003,7.02,49.28039999999999,345.9484079999999,90.14166667
7/08/2018 14:30,0.86,1.2573398712673076,-0.9063077870366499,0.4226182617406996,14.42,207.9364,2998.442888,7.18,51.5524,370.14623199999994,87.50833333
7/08/2018 15:30,0.87,1.2579970228314623,-0.9205048534524405,0.3907311284892735,14.71,216.38410000000002,3183.0101110000005,7.24,52.4176,379.50342400000005,89.50833333
7/08/2018 16:30,0.86,1.2585479096990604,-0.9205048534524405,0.3907311284892735,15.05,226.50250000000003,3408.8626250000007,7.36,54.1696,398.688256,85.55
7/08/2018 17:30,0.87,1.2598085287572791,-0.9135454576426008,0.40673664307580054,15.36,235.9296,3623.8786559999994,7.37,54.316900000000004,400.315553,82.19166667
7/08/2018 18:30,0.89,1.2612466122061106,-0.9510565162951536,0.30901699437494723,15.37,236.23689999999996,3630.9611529999993,7.18,51.5524,370.14623199999994,85.35
7/08/2018 19:30,0.91,1.2622920879574415,-0.9816271834476641,0.19080899537654425,14.97,224.10090000000002,3354.7904730000005,7.0,49.0,343.0,84.14166667
7/08/2018 20:30,0.93,1.260860922709635,-0.9902680687415704,0.13917310096006547,14.39,207.0721,2979.7675190000004,6.96,48.4416,337.153536,83.55
7/08/2018 21:30,0.95,1.2594681293661703,-0.6819983600624983,0.7313537016191707,13.69,187.4161,2565.726409,7.03,49.4209,347.42892700000004,78.48333333
7/08/2018 22:30,0.96,1.2593579902068675,-1.0,-1.8369701987210297e-16,12.86,165.37959999999998,2126.7816559999997,7.14,50.9796,363.99434399999996,71.35833333
7/08/2018 23:30,0.95,1.2564934471302964,-0.7313537016191701,-0.6819983600624989,11.98,143.52040000000002,1719.3743920000002,7.42,55.0564,408.518488,70.025
8/08/2018 00:30,0.92,1.25249078896173,-0.9961946980917455,-0.08715574274765825,11.05,122.10250000000002,1349.2326250000003,7.55,57.0025,430.36887499999995,69.78333333
8/08/2018 01:30,0.87,1.2476357516663812,-0.9925461516413221,-0.12186934340514717,10.0,100.0,1000.0,7.31,53.436099999999996,390.61789099999993,59.96666667
8/08/2018 02:30,0.81,1.2416380795731758,-0.9510565162951535,-0.30901699437494756,8.98,80.64040000000001,724.1507920000001,7.1,50.41,357.91099999999994,58.15
8/08/2018 03:30,0.76,1.2369722225717967,-0.8987940462991668,-0.43837114678907774,8.26,68.2276,563.559976,6.84,46.785599999999995,320.01350399999995,72.74166667
8/08/2018 04:30,0.74,1.234910312820567,-0.8910065241883678,-0.4539904997395469,7.88,62.0944,489.30387199999996,6.61,43.6921,288.80478100000005,61.725
8/08/2018 05:30,0.78,1.2417795862217818,-0.874619707139396,-0.48480962024633684,7.22,52.1284,376.36704799999995,6.18,38.1924,236.02903199999997,47.65
8/08/2018 06:30,0.81,1.2476805875402712,-0.8987940462991668,-0.43837114678907774,6.06,36.7236,222.54501599999995,4.97,24.700899999999997,122.76347299999998,16.275
8/08/2018 07:30,0.81,1.2497581638966788,-0.9510565162951535,-0.30901699437494756,4.63,21.436899999999998,99.25284699999999,3.6,12.96,46.656000000000006,9.95
8/08/2018 08:30,0.86,1.2560675411899114,-0.9205048534524403,-0.3907311284892738,3.21,10.3041,33.076161,2.57,6.604899999999999,16.974592999999995,8.025
8/08/2018 09:30,0.88,1.2612660330755214,-0.48480962024633695,-0.8746197071393959,2.19,4.7961,10.503459,1.83,3.3489000000000004,6.128487000000001,4.291666667
8/08/2018 10:30,0.9,1.264627091135161,0.6946583704589971,-0.7193398003386512,1.55,2.4025000000000003,3.7238750000000005,1.39,1.9320999999999997,2.6856189999999995,0.308333333
8/08/2018 11:30,0.91,1.270282202370664,0.754709580222772,0.6560590289905073,1.34,1.7956000000000003,2.4061040000000005,1.1,1.2100000000000002,1.3310000000000004,0.0
8/08/2018 12:30,0.91,1.2759625252495452,0.224951054343865,0.9743700647852352,1.45,2.1025,3.048625,1.01,1.0201,1.0303010000000001,0.0
8/08/2018 13:30,0.91,1.2773388815379905,0.1908089953765448,0.981627183447664,1.72,2.9583999999999997,5.088448,1.17,1.3688999999999998,1.6016129999999997,0.5166666670000001
8/08/2018 14:30,0.91,1.2779955123297013,0.224951054343865,0.9743700647852352,2.15,4.6225,9.938374999999999,1.44,2.0736,2.9859839999999997,0.8583333329999999
8/08/2018 15:30,0.91,1.2788778944132102,0.1908089953765448,0.981627183447664,2.53,6.400899999999999,16.194276999999996,1.74,3.0276,5.268024,4.508333333
8/08/2018 16:30,0.9,1.280526552303052,0.17364817766693033,0.984807753012208,2.86,8.179599999999999,23.393655999999996,2.09,4.368099999999999,9.129328999999998,10.54166667
8/08/2018 17:30,0.89,1.282469246243761,0.1908089953765448,0.981627183447664,3.37,11.356900000000001,38.272753,2.48,6.1504,15.252991999999999,14.08333333
8/08/2018 18:30,0.89,1.2846513580851568,0.20791169081775931,0.9781476007338057,4.26,18.147599999999997,77.308776,2.78,7.728399999999999,21.484951999999996,19.49166667
8/08/2018 19:30,0.89,1.2875554001539784,0.24192189559966773,0.9702957262759965,5.46,29.8116,162.771336,2.94,8.6436,25.412184,26.61666667
8/08/2018 20:30,0.89,1.2867564077864093,0.27563735581699916,0.9612616959383189,6.72,45.15839999999999,303.46444799999995,3.17,10.0489,31.855013,31.125
8/08/2018 21:30,0.88,1.2804548826687887,0.24192189559966773,0.9702957262759965,7.89,62.25209999999999,491.1690689999999,3.61,13.0321,47.045880999999994,30.19166667
8/08/2018 22:30,0.85,1.2701925943486883,0.13917310096006544,0.9902680687415704,8.97,80.46090000000001,721.7342730000001,4.23,17.892900000000004,75.68696700000002,46.625
8/08/2018 23:30,0.78,1.255540612459544,0.03489949670250097,0.9993908270190958,10.12,102.41439999999999,1036.4337279999997,5.22,27.248399999999997,142.23664799999997,48.0
9/08/2018 00:30,0.72,1.2434241022579473,-0.06975647374412476,0.9975640502598243,10.69,114.27609999999999,1221.6115089999998,6.12,37.4544,229.22092800000001,60.15833333
9/08/2018 01:30,0.7,1.2354508708517633,-0.19080899537654467,0.981627183447664,10.32,106.50240000000001,1099.1047680000001,6.51,42.3801,275.89445099999995,64.65
9/08/2018 02:30,0.67,1.2274445042828364,-0.29237170472273627,0.9563047559630357,9.88,97.61440000000002,964.4302720000002,6.78,45.9684,311.66575200000005,73.36666667
9/08/2018 03:30,0.62,1.2210627724666674,-0.3420201433256686,0.9396926207859084,9.9,98.01,970.2990000000001,7.0,49.0,343.0,89.275
9/08/2018 04:30,0.58,1.2167761764309624,-0.35836794954530077,0.9335804264972015,10.34,106.9156,1105.507304,7.22,52.1284,376.36704799999995,87.475
9/08/2018 05:30,0.59,1.2194068244027327,-0.3090169943749476,0.9510565162951535,11.11,123.43209999999999,1371.3306309999998,7.34,53.8756,395.44690399999996,89.8
9/08/2018 06:30,0.62,1.2239343005457717,-0.2756373558169998,0.9612616959383187,12.2,148.83999999999997,1815.8479999999997,7.2,51.84,373.24800000000005,80.38333333
9/08/2018 07:30,0.61,1.2262734599625957,-0.24192189559966787,0.9702957262759965,13.56,183.8736,2493.3260160000004,6.78,45.9684,311.66575200000005,79.05833333
9/08/2018 08:30,0.62,1.230974200172692,-0.20791169081775987,0.9781476007338056,14.98,224.40040000000002,3361.5179920000005,6.41,41.088100000000004,263.374721,76.35
9/08/2018 09:30,0.61,1.233712630059282,-0.17364817766693127,0.9848077530122079,16.16,261.1456,4220.112896000001,6.47,41.860899999999994,270.840023,78.64166667
9/08/2018 10:30,0.58,1.2347179584063626,-0.17364817766693127,0.9848077530122079,17.08,291.72639999999996,4982.686911999998,6.91,47.7481,329.939371,77.14166667
9/08/2018 11:30,0.5,1.235641672616213,-0.10452846326765342,0.9945218953682733,18.23,332.3329,6058.428767,7.82,61.15240000000001,478.21176800000006,81.875
9/08/2018 12:30,0.42,1.2367082012348178,-0.06975647374412476,0.9975640502598243,19.21,369.02410000000003,7088.952961000001,8.57,73.4449,629.4227930000001,84.05
9/08/2018 13:30,0.4,1.2370956095428538,-0.1564344650402311,0.9876883405951377,19.58,383.37639999999993,7506.509911999998,8.71,75.86410000000002,660.7763110000002,82.84166667
9/08/2018 14:30,0.38,1.2362059023893222,-0.22495105434386534,0.9743700647852351,19.86,394.4196,7833.173255999999,8.8,77.44000000000001,681.4720000000002,87.475
9/08/2018 15:30,0.36,1.2351248347493242,-0.2588190451025207,0.9659258262890683,20.15,406.0224999999999,8181.353374999998,8.92,79.5664,709.732288,87.49166667
9/08/2018 16:30,0.35,1.234028401780752,-0.24192189559966787,0.9702957262759965,20.43,417.3849,8527.173507,9.08,82.4464,748.6133120000001,86.18333333
9/08/2018 17:30,0.34,1.2330043499619856,-0.19080899537654467,0.981627183447664,20.78,431.80840000000006,8972.978552000002,9.1,82.80999999999999,753.5709999999999,84.10833333
9/08/2018 18:30,0.33,1.2325050479617583,-0.1564344650402311,0.9876883405951377,21.12,446.05440000000004,9420.668928000001,9.09,82.6281,751.089429,80.475
9/08/2018 19:30,0.32,1.2321030057999434,-0.1564344650402311,0.9876883405951377,21.36,456.2496,9745.491456,9.15,83.72250000000001,766.0608750000001,85.45
9/08/2018 20:30,0.31,1.231503561812769,-0.17364817766693127,0.9848077530122079,21.42,458.8164000000001,9827.847288000003,9.22,85.00840000000001,783.7774480000002,90.74166667
9/08/2018 21:30,0.32,1.2299415102687612,-0.22495105434386534,0.9743700647852351,21.03,442.26090000000005,9300.746727000002,9.33,87.0489,812.166237,87.175
9/08/2018 22:30,0.36,1.2280556445776798,-0.35836794954530077,0.9335804264972015,20.22,408.84839999999997,8266.914647999998,9.5,90.25,857.375,90.50833333
9/08/2018 23:30,0.37,1.2246222809377825,-0.37460659341591235,0.9271838545667873,19.05,362.90250000000003,6913.292625000001,9.64,92.92960000000001,895.8413440000002,99.775
10/08/2018 00:30,0.34,1.2199663422384146,-0.40673664307580015,0.913545457642601,17.9,320.40999999999997,5735.338999999999,9.74,94.86760000000001,924.0104240000001,99.81666667
10/08/2018 01:30,0.32,1.2150611421171724,-0.5299192642332058,0.8480480961564254,16.96,287.64160000000004,4878.401536,9.83,96.6289,949.862087,99.14166667
10/08/2018 02:30,0.3,1.2091363821958792,-0.6156614753256588,0.7880107536067216,16.05,257.6025,4134.520125000001,9.81,96.23610000000001,944.0761410000001,99.79166667
10/08/2018 03:30,0.28,1.2038994856120342,-0.7660444431189781,0.6427876096865393,15.22,231.6484,3525.6886480000003,9.45,89.30249999999998,843.9086249999998,99.74166667
10/08/2018 04:30,0.26,1.1999664607347205,-0.9205048534524405,0.3907311284892735,14.48,209.6704,3036.0273920000004,8.73,76.2129,665.3386170000001,99.70833333
10/08/2018 05:30,0.3,1.2035273351907563,-0.9205048534524405,0.3907311284892735,13.82,190.9924,2639.514968,8.01,64.1601,513.9224009999999,98.24166667
10/08/2018 06:30,0.4,1.209694775482401,-0.08715574274765832,0.9961946980917455,13.39,179.2921,2400.7212190000005,7.71,59.4441,458.314011,96.61666667
10/08/2018 07:30,0.57,1.2144352189443877,0.8660254037844387,-0.4999999999999998,13.27,176.0929,2336.752783,7.8,60.839999999999996,474.55199999999996,85.20833333
10/08/2018 08:30,0.76,1.223233615763794,-0.8571673007021121,-0.5150380749100545,13.22,174.7684,2310.4382480000004,7.94,63.043600000000005,500.5661840000001,83.55
10/08/2018 09:30,0.87,1.232018603667071,-0.7880107536067221,-0.6156614753256581,13.09,171.3481,2242.946629,7.97,63.5209,506.26157299999994,75.01666667
10/08/2018 10:30,0.91,1.240060926573549,0.9986295347545738,0.052335956242943966,12.93,167.1849,2161.700757,7.92,62.7264,496.793088,87.675
10/08/2018 11:30,0.93,1.2481854386236921,-0.5299192642332058,0.8480480961564254,12.51,156.5001,1957.816251,7.65,58.52250000000001,447.6971250000001,85.575
10/08/2018 12:30,0.93,1.2539136751700144,-0.9993908270190958,0.03489949670250128,11.91,141.84810000000002,1689.410871,7.31,53.436099999999996,390.61789099999993,84.475
10/08/2018 13:30,0.93,1.2557515557001548,-0.9975640502598242,-0.06975647374412558,11.37,129.27689999999998,1469.8783529999996,7.06,49.843599999999995,351.89581599999997,52.60833333
10/08/2018 14:30,0.93,1.256766697476431,-0.984807753012208,-0.17364817766693033,10.88,118.37440000000002,1287.9134720000002,6.79,46.1041,313.046839,48.91666667
10/08/2018 15:30,0.93,1.2584508211084862,-0.9335804264972021,0.35836794954529955,10.65,113.42250000000001,1207.9496250000002,6.54,42.7716,279.726264,47.24166667
10/08/2018 16:30,0.94,1.2606568195059076,-0.9702957262759965,-0.24192189559966779,10.62,112.78439999999998,1197.7703279999998,6.32,39.942400000000006,252.43596800000003,48.48333333
10/08/2018 17:30,0.94,1.2627075983805822,-0.5735764363510458,-0.819152044288992,11.08,122.7664,1360.251712,6.26,39.187599999999996,245.31437599999998,55.08333333
10/08/2018 18:30,0.93,1.265490734416661,-0.913545457642601,-0.4067366430758001,11.69,136.65609999999998,1597.509809,6.18,38.1924,236.02903199999997,54.80833333
10/08/2018 19:30,0.93,1.2693184642141002,-0.984807753012208,-0.17364817766693033,12.05,145.20250000000001,1749.6901250000003,5.93,35.164899999999996,208.52785699999998,74.96666667
10/08/2018 20:30,0.92,1.2704074313198057,-0.9945218953682734,-0.10452846326765336,12.44,154.75359999999998,1925.1347839999999,5.81,33.756099999999996,196.12294099999997,73.3
10/08/2018 21:30,0.91,1.269437261708995,-0.9271838545667873,-0.3746065934159123,12.76,162.8176,2077.552576,6.14,37.6996,231.47554399999996,69.19166667
10/08/2018 22:30,0.9,1.2690529629995588,-0.9876883405951377,-0.15643446504023104,12.99,168.7401,2191.933899,6.99,48.8601,341.532099,83.98333333
10/08/2018 23:30,0.88,1.2663921537646874,-0.9998476951563913,-0.017452406437283498,13.4,179.56,2406.1040000000003,7.65,58.52250000000001,447.6971250000001,77.15833333
11/08/2018 00:30,0.86,1.263894471005796,-0.9816271834476639,-0.19080899537654547,13.87,192.37689999999998,2668.2676029999993,8.04,64.64159999999998,519.7184639999998,84.04166667
11/08/2018 01:30,0.83,1.2612377006576974,-0.9816271834476639,-0.19080899537654547,14.2,201.64,2863.2879999999996,8.52,72.59039999999999,618.470208,80.55833333
11/08/2018 02:30,0.81,1.2579893607316939,-0.9702957262759965,-0.24192189559966779,14.47,209.38090000000003,3029.7416230000003,8.89,79.03210000000001,702.5953690000001,81.68333333
11/08/2018 03:30,0.79,1.2562532809910996,-0.9563047559630353,-0.2923717047227371,14.67,215.2089,3157.114563,9.17,84.0889,771.095213,94.975
11/08/2018 04:30,0.78,1.2560444236379453,-0.9335804264972016,-0.3583679495453007,14.79,218.74409999999997,3235.2252389999994,9.39,88.17210000000001,827.9360190000001,80.93333333
11/08/2018 05:30,0.81,1.2607032657419737,-0.9063077870366497,-0.42261826174069994,14.76,217.8576,3215.578176,9.25,85.5625,791.453125,80.19166667
11/08/2018 06:30,0.83,1.265431378840972,-0.882947592858927,-0.46947156278589075,14.49,209.9601,3042.321849,8.68,75.3424,653.9720319999999,78.95833333
11/08/2018 07:30,0.84,1.2678702394689148,-0.848048096156426,-0.529919264233205,14.04,197.12159999999997,2767.5872639999993,7.88,62.0944,489.30387199999996,97.98333333
11/08/2018 08:30,0.87,1.2716229600973736,-0.8290375725550414,-0.5591929034707472,13.57,184.1449,2498.846293,7.02,49.28039999999999,345.9484079999999,99.15833333
11/08/2018 09:30,0.89,1.2748584063268824,-0.8090169943749473,-0.5877852522924732,13.35,178.2225,2379.2703749999996,6.33,40.0689,253.63613700000002,90.75
11/08/2018 10:30,0.9,1.2770684785706716,-0.8090169943749473,-0.5877852522924732,13.43,180.3649,2422.3006069999997,5.76,33.1776,191.10297599999998,83.75833333
11/08/2018 11:30,0.91,1.2807627252107465,-0.7771459614569711,-0.6293203910498372,13.33,177.6889,2368.593037,5.33,28.4089,151.41943700000002,64.98333333
11/08/2018 12:30,0.91,1.2835393312226142,-0.7547095802227717,-0.6560590289905076,12.79,163.58409999999998,2092.2406389999996,4.93,24.304899999999996,119.82315699999998,61.30833333
11/08/2018 13:30,0.91,1.2826991177169924,-0.743144825477394,-0.6691306063588585,11.91,141.84810000000002,1689.410871,4.44,19.713600000000003,87.52838400000002,47.68333333
11/08/2018 14:30,0.91,1.2815594458650734,-0.7313537016191701,-0.6819983600624989,10.91,119.02810000000001,1298.596571,4.01,16.080099999999998,64.48120099999998,32.95833333
11/08/2018 15:30,0.91,1.280902828122628,-0.7313537016191701,-0.6819983600624989,9.99,99.8001,997.002999,3.62,13.1044,47.43792800000001,26.83333333
11/08/2018 16:30,0.91,1.2806386349032333,-0.743144825477394,-0.6691306063588585,9.16,83.9056,768.575296,3.26,10.6276,34.64597599999999,20.71666667
11/08/2018 17:30,0.91,1.2801362948457669,-0.7660444431189779,-0.6427876096865395,8.27,68.3929,565.6092829999999,3.04,9.2416,28.094464000000002,14.44166667
11/08/2018 18:30,0.91,1.2800203282327733,-0.7986355100472928,-0.6018150231520483,7.56,57.1536,432.0812159999999,2.83,8.0089,22.665187000000003,16.08333333
